Measurement
;BCTZ_16cikel za lukata loceno
Graph
;2 point resistances

Series
;2pt_fwd_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_fwd_resistance [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2pt_rev_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_rev_resistance [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

;DMM avg R [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;DMM avg R [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2pt_fwd_resistance [Ohm];Y data for 2pt_fwd_resistance [Ohm];X data for 2pt_rev_resistance [Ohm];Y data for 2pt_rev_resistance [Ohm];X data for DMM avg R [Ohm];Y data for DMM avg R [Ohm];
;11469;NAN;NAN;NAN;NAN;NAN;NAN;
;11470;NAN;NAN;NAN;NAN;NAN;NAN;
;11471;NAN;NAN;NAN;NAN;NAN;NAN;
;11472;NAN;NAN;NAN;NAN;NAN;NAN;
;11473;NAN;NAN;NAN;NAN;NAN;NAN;
;11474;NAN;NAN;NAN;NAN;NAN;NAN;
;11475;NAN;NAN;NAN;NAN;NAN;NAN;
;11476;NAN;NAN;NAN;NAN;NAN;NAN;
;11477;NAN;NAN;NAN;NAN;NAN;NAN;
;11478;NAN;NAN;NAN;NAN;NAN;NAN;
;11479;NAN;NAN;NAN;NAN;NAN;NAN;
;11480;NAN;NAN;NAN;NAN;NAN;NAN;
;11481;NAN;NAN;NAN;NAN;NAN;NAN;
;11482;NAN;NAN;NAN;NAN;NAN;NAN;
;11483;NAN;NAN;NAN;NAN;NAN;NAN;
;11484;NAN;NAN;NAN;NAN;NAN;NAN;
;11485;NAN;NAN;NAN;NAN;NAN;NAN;
;11486;NAN;NAN;NAN;NAN;NAN;NAN;
;11487;NAN;NAN;NAN;NAN;NAN;NAN;
;11488;NAN;NAN;NAN;NAN;NAN;NAN;
;11489;NAN;NAN;NAN;NAN;NAN;NAN;
;11490;NAN;NAN;NAN;NAN;NAN;NAN;
;11491;NAN;NAN;NAN;NAN;NAN;NAN;
;11492;NAN;NAN;NAN;NAN;NAN;NAN;
;11493;NAN;NAN;NAN;NAN;NAN;NAN;
;11494;NAN;NAN;NAN;NAN;NAN;NAN;
;11495;NAN;NAN;NAN;NAN;NAN;NAN;
;11496;NAN;NAN;NAN;NAN;NAN;NAN;
;11497;NAN;NAN;NAN;NAN;NAN;NAN;
;11498;NAN;NAN;NAN;NAN;NAN;NAN;
;11499;NAN;NAN;NAN;NAN;NAN;NAN;
;11500;NAN;NAN;NAN;NAN;NAN;NAN;
;11501;NAN;NAN;NAN;NAN;NAN;NAN;
;11502;NAN;NAN;NAN;NAN;NAN;NAN;
;11503;NAN;NAN;NAN;NAN;NAN;NAN;
;11504;NAN;NAN;NAN;NAN;NAN;NAN;
;11505;NAN;NAN;NAN;NAN;NAN;NAN;
;11506;NAN;NAN;NAN;NAN;NAN;NAN;
;11507;NAN;NAN;NAN;NAN;NAN;NAN;
;11508;NAN;NAN;NAN;NAN;NAN;NAN;
;11509;NAN;NAN;NAN;NAN;NAN;NAN;
;11510;NAN;NAN;NAN;NAN;NAN;NAN;
;11511;NAN;NAN;NAN;NAN;NAN;NAN;
;11512;NAN;NAN;NAN;NAN;NAN;NAN;
;11513;NAN;NAN;NAN;NAN;NAN;NAN;
;11514;NAN;NAN;NAN;NAN;NAN;NAN;
;11515;NAN;NAN;NAN;NAN;NAN;NAN;
;11516;NAN;NAN;NAN;NAN;NAN;NAN;
;11517;NAN;NAN;NAN;NAN;NAN;NAN;
;11518;NAN;NAN;NAN;NAN;NAN;NAN;
;11519;NAN;NAN;NAN;NAN;NAN;NAN;
;11520;NAN;NAN;NAN;NAN;NAN;NAN;
;11521;NAN;NAN;NAN;NAN;NAN;NAN;
;11522;NAN;NAN;NAN;NAN;NAN;NAN;
;11523;NAN;NAN;NAN;NAN;NAN;NAN;
;11524;NAN;NAN;NAN;NAN;NAN;NAN;
;11525;NAN;NAN;NAN;NAN;NAN;NAN;
;11526;NAN;NAN;NAN;NAN;NAN;NAN;
;11527;NAN;NAN;NAN;NAN;NAN;NAN;
;11528;NAN;NAN;NAN;NAN;NAN;NAN;
;11529;NAN;NAN;NAN;NAN;NAN;NAN;
;11530;NAN;NAN;NAN;NAN;NAN;NAN;
;11531;NAN;NAN;NAN;NAN;NAN;NAN;
;11532;NAN;NAN;NAN;NAN;NAN;NAN;
;11533;NAN;NAN;NAN;NAN;NAN;NAN;
;11534;NAN;NAN;NAN;NAN;NAN;NAN;
;11535;NAN;NAN;NAN;NAN;NAN;NAN;
;11536;NAN;NAN;NAN;NAN;NAN;NAN;
;11537;NAN;NAN;NAN;NAN;NAN;NAN;
;11538;NAN;NAN;NAN;NAN;NAN;NAN;
;11539;NAN;NAN;NAN;NAN;NAN;NAN;
;11540;NAN;NAN;NAN;NAN;NAN;NAN;
;11541;NAN;NAN;NAN;NAN;NAN;NAN;
;11542;NAN;NAN;NAN;NAN;NAN;NAN;
;11543;NAN;NAN;NAN;NAN;NAN;NAN;
;11544;NAN;NAN;NAN;NAN;NAN;NAN;
;11545;NAN;NAN;NAN;NAN;NAN;NAN;
;11546;NAN;NAN;NAN;NAN;NAN;NAN;
;11547;NAN;NAN;NAN;NAN;NAN;NAN;
;11548;NAN;NAN;NAN;NAN;NAN;NAN;
;11549;NAN;NAN;NAN;NAN;NAN;NAN;
;11550;NAN;NAN;NAN;NAN;NAN;NAN;
;11551;NAN;NAN;NAN;NAN;NAN;NAN;
;11552;NAN;NAN;NAN;NAN;NAN;NAN;
;11553;NAN;NAN;NAN;NAN;NAN;NAN;
;11554;NAN;NAN;NAN;NAN;NAN;NAN;
;11555;NAN;NAN;NAN;NAN;NAN;NAN;
;11556;NAN;NAN;NAN;NAN;NAN;NAN;
;11557;NAN;NAN;NAN;NAN;NAN;NAN;
;11558;NAN;NAN;NAN;NAN;NAN;NAN;
;11559;NAN;NAN;NAN;NAN;NAN;NAN;
;11560;NAN;NAN;NAN;NAN;NAN;NAN;
;11561;NAN;NAN;NAN;NAN;NAN;NAN;
;11562;NAN;NAN;NAN;NAN;NAN;NAN;
;11563;NAN;NAN;NAN;NAN;NAN;NAN;
;11564;NAN;NAN;NAN;NAN;NAN;NAN;
;11565;NAN;NAN;NAN;NAN;NAN;NAN;
;11566;NAN;NAN;NAN;NAN;NAN;NAN;
;11567;NAN;NAN;NAN;NAN;NAN;NAN;
;11568;NAN;NAN;NAN;NAN;NAN;NAN;
;11569;NAN;NAN;NAN;NAN;NAN;NAN;
;11570;NAN;NAN;NAN;NAN;NAN;NAN;
;11571;NAN;NAN;NAN;NAN;NAN;NAN;
;11572;NAN;NAN;NAN;NAN;NAN;NAN;
;11573;NAN;NAN;NAN;NAN;NAN;NAN;
;11574;NAN;NAN;NAN;NAN;NAN;NAN;
;11575;NAN;NAN;NAN;NAN;NAN;NAN;
;11576;NAN;NAN;NAN;NAN;NAN;NAN;
;11577;NAN;NAN;NAN;NAN;NAN;NAN;
;11578;NAN;NAN;NAN;NAN;NAN;NAN;
;11579;NAN;NAN;NAN;NAN;NAN;NAN;
;11580;NAN;NAN;NAN;NAN;NAN;NAN;
;11581;NAN;NAN;NAN;NAN;NAN;NAN;
;11582;NAN;NAN;NAN;NAN;NAN;NAN;
;11583;NAN;NAN;NAN;NAN;NAN;NAN;
;11584;NAN;NAN;NAN;NAN;NAN;NAN;
;11585;NAN;NAN;NAN;NAN;NAN;NAN;
;11586;NAN;NAN;NAN;NAN;NAN;NAN;
;11587;NAN;NAN;NAN;NAN;NAN;NAN;
;11588;NAN;NAN;NAN;NAN;NAN;NAN;
;11589;NAN;NAN;NAN;NAN;NAN;NAN;
;11590;NAN;NAN;NAN;NAN;NAN;NAN;
;11591;NAN;NAN;NAN;NAN;NAN;NAN;
;11592;NAN;NAN;NAN;NAN;NAN;NAN;
;11593;NAN;NAN;NAN;NAN;NAN;NAN;
;11594;NAN;NAN;NAN;NAN;NAN;NAN;
;11595;NAN;NAN;NAN;NAN;NAN;NAN;
;11596;NAN;NAN;NAN;NAN;NAN;NAN;
;11597;NAN;NAN;NAN;NAN;NAN;NAN;
;11598;NAN;NAN;NAN;NAN;NAN;NAN;
;11599;NAN;NAN;NAN;NAN;NAN;NAN;
;11600;NAN;NAN;NAN;NAN;NAN;NAN;
;11601;NAN;NAN;NAN;NAN;NAN;NAN;
;11602;NAN;NAN;NAN;NAN;NAN;NAN;
;11603;NAN;NAN;NAN;NAN;NAN;NAN;
;11604;NAN;NAN;NAN;NAN;NAN;NAN;
;11605;NAN;NAN;NAN;NAN;NAN;NAN;
;11606;NAN;NAN;NAN;NAN;NAN;NAN;
;11607;NAN;NAN;NAN;NAN;NAN;NAN;
;11608;NAN;NAN;NAN;NAN;NAN;NAN;
;11609;NAN;NAN;NAN;NAN;NAN;NAN;
;11610;NAN;NAN;NAN;NAN;NAN;NAN;
;11611;NAN;NAN;NAN;NAN;NAN;NAN;
;11612;NAN;NAN;NAN;NAN;NAN;NAN;
;11613;NAN;NAN;NAN;NAN;NAN;NAN;
;11614;NAN;NAN;NAN;NAN;NAN;NAN;
;11615;NAN;NAN;NAN;NAN;NAN;NAN;
;11616;NAN;NAN;NAN;NAN;NAN;NAN;
;11617;NAN;NAN;NAN;NAN;NAN;NAN;
;11618;NAN;NAN;NAN;NAN;NAN;NAN;
;11619;NAN;NAN;NAN;NAN;NAN;NAN;
;11620;NAN;NAN;NAN;NAN;NAN;NAN;
;11621;NAN;NAN;NAN;NAN;NAN;NAN;
;11622;NAN;NAN;NAN;NAN;NAN;NAN;
;11623;NAN;NAN;NAN;NAN;NAN;NAN;
;11624;NAN;NAN;NAN;NAN;NAN;NAN;
;11625;NAN;NAN;NAN;NAN;NAN;NAN;
;11626;NAN;NAN;NAN;NAN;NAN;NAN;
;11627;NAN;NAN;NAN;NAN;NAN;NAN;
;11628;NAN;NAN;NAN;NAN;NAN;NAN;
;11629;NAN;NAN;NAN;NAN;NAN;NAN;
;11630;NAN;NAN;NAN;NAN;NAN;NAN;
;11631;NAN;NAN;NAN;NAN;NAN;NAN;
;11632;NAN;NAN;NAN;NAN;NAN;NAN;
;11633;NAN;NAN;NAN;NAN;NAN;NAN;
;11634;NAN;NAN;NAN;NAN;NAN;NAN;
;11635;NAN;NAN;NAN;NAN;NAN;NAN;
;11636;NAN;NAN;NAN;NAN;NAN;NAN;
;11637;NAN;NAN;NAN;NAN;NAN;NAN;
;11638;NAN;NAN;NAN;NAN;NAN;NAN;
;11639;NAN;NAN;NAN;NAN;NAN;NAN;
;11640;NAN;NAN;NAN;NAN;NAN;NAN;
;11641;NAN;NAN;NAN;NAN;NAN;NAN;
;11642;NAN;NAN;NAN;NAN;NAN;NAN;
;11643;NAN;NAN;NAN;NAN;NAN;NAN;
;11644;NAN;NAN;NAN;NAN;NAN;NAN;
;11645;NAN;NAN;NAN;NAN;NAN;NAN;
;11646;NAN;NAN;NAN;NAN;NAN;NAN;
;11647;NAN;NAN;NAN;NAN;NAN;NAN;
;11648;NAN;NAN;NAN;NAN;NAN;NAN;
;11649;NAN;NAN;NAN;NAN;NAN;NAN;
;11650;NAN;NAN;NAN;NAN;NAN;NAN;
;11651;NAN;NAN;NAN;NAN;NAN;NAN;
;11652;NAN;NAN;NAN;NAN;NAN;NAN;
;11653;NAN;NAN;NAN;NAN;NAN;NAN;
;11654;NAN;NAN;NAN;NAN;NAN;NAN;
;11655;NAN;NAN;NAN;NAN;NAN;NAN;
;11656;NAN;NAN;NAN;NAN;NAN;NAN;
;11657;NAN;NAN;NAN;NAN;NAN;NAN;
;11658;NAN;NAN;NAN;NAN;NAN;NAN;
;11659;NAN;NAN;NAN;NAN;NAN;NAN;
;11660;NAN;NAN;NAN;NAN;NAN;NAN;
;11661;NAN;NAN;NAN;NAN;NAN;NAN;
;11662;NAN;NAN;NAN;NAN;NAN;NAN;
;11663;NAN;NAN;NAN;NAN;NAN;NAN;
;11664;NAN;NAN;NAN;NAN;NAN;NAN;
;11665;NAN;NAN;NAN;NAN;NAN;NAN;
;11666;NAN;NAN;NAN;NAN;NAN;NAN;
;11667;NAN;NAN;NAN;NAN;NAN;NAN;
;11668;NAN;NAN;NAN;NAN;NAN;NAN;
;11669;NAN;NAN;NAN;NAN;NAN;NAN;
;11670;NAN;NAN;NAN;NAN;NAN;NAN;
;11671;NAN;NAN;NAN;NAN;NAN;NAN;
;11672;NAN;NAN;NAN;NAN;NAN;NAN;
;11673;NAN;NAN;NAN;NAN;NAN;NAN;
;11674;NAN;NAN;NAN;NAN;NAN;NAN;
;11675;NAN;NAN;NAN;NAN;NAN;NAN;
;11676;NAN;NAN;NAN;NAN;NAN;NAN;
;11677;NAN;NAN;NAN;NAN;NAN;NAN;
;11678;NAN;NAN;NAN;NAN;NAN;NAN;
;11679;NAN;NAN;NAN;NAN;NAN;NAN;
;11680;NAN;NAN;NAN;NAN;NAN;NAN;
;11681;NAN;NAN;NAN;NAN;NAN;NAN;
;11682;NAN;NAN;NAN;NAN;NAN;NAN;
;11683;NAN;NAN;NAN;NAN;NAN;NAN;
;11684;NAN;NAN;NAN;NAN;NAN;NAN;
;11685;NAN;NAN;NAN;NAN;NAN;NAN;
;11686;NAN;NAN;NAN;NAN;NAN;NAN;
;11687;NAN;NAN;NAN;NAN;NAN;NAN;
;11688;NAN;NAN;NAN;NAN;NAN;NAN;
;11689;NAN;NAN;NAN;NAN;NAN;NAN;
;11690;NAN;NAN;NAN;NAN;NAN;NAN;
;11691;NAN;NAN;NAN;NAN;NAN;NAN;
;11692;NAN;NAN;NAN;NAN;NAN;NAN;
;11693;NAN;NAN;NAN;NAN;NAN;NAN;
;11694;NAN;NAN;NAN;NAN;NAN;NAN;
;11695;NAN;NAN;NAN;NAN;NAN;NAN;
;11696;NAN;NAN;NAN;NAN;NAN;NAN;
;11697;NAN;NAN;NAN;NAN;NAN;NAN;
;11698;NAN;NAN;NAN;NAN;NAN;NAN;
;11699;NAN;NAN;NAN;NAN;NAN;NAN;
;11700;NAN;NAN;NAN;NAN;NAN;NAN;
;11701;NAN;NAN;NAN;NAN;NAN;NAN;
;11702;NAN;NAN;NAN;NAN;NAN;NAN;
;11703;NAN;NAN;NAN;NAN;NAN;NAN;
;11704;NAN;NAN;NAN;NAN;NAN;NAN;
;11705;NAN;NAN;NAN;NAN;NAN;NAN;
;11706;NAN;NAN;NAN;NAN;NAN;NAN;
;11707;NAN;NAN;NAN;NAN;NAN;NAN;
;11708;NAN;NAN;NAN;NAN;NAN;NAN;
;11709;NAN;NAN;NAN;NAN;NAN;NAN;
;11710;NAN;NAN;NAN;NAN;NAN;NAN;
;11711;NAN;NAN;NAN;NAN;NAN;NAN;
;11712;NAN;NAN;NAN;NAN;NAN;NAN;
;11713;NAN;NAN;NAN;NAN;NAN;NAN;
;11714;NAN;NAN;NAN;NAN;NAN;NAN;
;11715;NAN;NAN;NAN;NAN;NAN;NAN;
;11716;NAN;NAN;NAN;NAN;NAN;NAN;
;11717;NAN;NAN;NAN;NAN;NAN;NAN;
;11718;NAN;NAN;NAN;NAN;NAN;NAN;
;11719;NAN;NAN;NAN;NAN;NAN;NAN;
;11720;NAN;NAN;NAN;NAN;NAN;NAN;
;11721;NAN;NAN;NAN;NAN;NAN;NAN;
;11722;NAN;NAN;NAN;NAN;NAN;NAN;
;11723;NAN;NAN;NAN;NAN;NAN;NAN;
;11724;NAN;NAN;NAN;NAN;NAN;NAN;
;11725;NAN;NAN;NAN;NAN;NAN;NAN;
;11726;NAN;NAN;NAN;NAN;NAN;NAN;
;11727;NAN;NAN;NAN;NAN;NAN;NAN;
;11728;NAN;NAN;NAN;NAN;NAN;NAN;
;11729;NAN;NAN;NAN;NAN;NAN;NAN;
;11730;NAN;NAN;NAN;NAN;NAN;NAN;
;11731;NAN;NAN;NAN;NAN;NAN;NAN;
;11732;NAN;NAN;NAN;NAN;NAN;NAN;
;11733;NAN;NAN;NAN;NAN;NAN;NAN;
;11734;NAN;NAN;NAN;NAN;NAN;NAN;
;11735;NAN;NAN;NAN;NAN;NAN;NAN;
;11736;NAN;NAN;NAN;NAN;NAN;NAN;
;11737;NAN;NAN;NAN;NAN;NAN;NAN;
;11738;NAN;NAN;NAN;NAN;NAN;NAN;
;11739;NAN;NAN;NAN;NAN;NAN;NAN;
;11740;NAN;NAN;NAN;NAN;NAN;NAN;
;11741;NAN;NAN;NAN;NAN;NAN;NAN;
;11742;NAN;NAN;NAN;NAN;NAN;NAN;
;11743;NAN;NAN;NAN;NAN;NAN;NAN;
;11744;NAN;NAN;NAN;NAN;NAN;NAN;
;11745;NAN;NAN;NAN;NAN;NAN;NAN;
;11746;NAN;NAN;NAN;NAN;NAN;NAN;
;11747;NAN;NAN;NAN;NAN;NAN;NAN;
;11748;NAN;NAN;NAN;NAN;NAN;NAN;
;11749;NAN;NAN;NAN;NAN;NAN;NAN;
;11750;NAN;NAN;NAN;NAN;NAN;NAN;
;11751;NAN;NAN;NAN;NAN;NAN;NAN;
;11752;NAN;NAN;NAN;NAN;NAN;NAN;
;11753;NAN;NAN;NAN;NAN;NAN;NAN;
;11754;NAN;NAN;NAN;NAN;NAN;NAN;
;11755;NAN;NAN;NAN;NAN;NAN;NAN;
;11756;NAN;NAN;NAN;NAN;NAN;NAN;
;11757;NAN;NAN;NAN;NAN;NAN;NAN;
;11758;NAN;NAN;NAN;NAN;NAN;NAN;
;11759;NAN;NAN;NAN;NAN;NAN;NAN;
;11760;NAN;NAN;NAN;NAN;NAN;NAN;
;11761;NAN;NAN;NAN;NAN;NAN;NAN;
;11762;NAN;NAN;NAN;NAN;NAN;NAN;
;11763;NAN;NAN;NAN;NAN;NAN;NAN;
;11764;NAN;NAN;NAN;NAN;NAN;NAN;
;11765;NAN;NAN;NAN;NAN;NAN;NAN;
;11766;NAN;NAN;NAN;NAN;NAN;NAN;
;11767;NAN;NAN;NAN;NAN;NAN;NAN;
;11768;NAN;NAN;NAN;NAN;NAN;NAN;
;11769;NAN;NAN;NAN;NAN;NAN;NAN;
;11770;NAN;NAN;NAN;NAN;NAN;NAN;
;11771;NAN;NAN;NAN;NAN;NAN;NAN;
;11772;NAN;NAN;NAN;NAN;NAN;NAN;
;11773;NAN;NAN;NAN;NAN;NAN;NAN;
;11774;NAN;NAN;NAN;NAN;NAN;NAN;
;11775;NAN;NAN;NAN;NAN;NAN;NAN;
;11776;NAN;NAN;NAN;NAN;NAN;NAN;
;11777;NAN;NAN;NAN;NAN;NAN;NAN;
;11778;NAN;NAN;NAN;NAN;NAN;NAN;
;11779;NAN;NAN;NAN;NAN;NAN;NAN;
;11780;NAN;NAN;NAN;NAN;NAN;NAN;
;11781;NAN;NAN;NAN;NAN;NAN;NAN;
;11782;NAN;NAN;NAN;NAN;NAN;NAN;
;11783;NAN;NAN;NAN;NAN;NAN;NAN;
;11784;NAN;NAN;NAN;NAN;NAN;NAN;
;11785;NAN;NAN;NAN;NAN;NAN;NAN;
;11786;NAN;NAN;NAN;NAN;NAN;NAN;
;11787;NAN;NAN;NAN;NAN;NAN;NAN;
;11788;NAN;NAN;NAN;NAN;NAN;NAN;
;11789;NAN;NAN;NAN;NAN;NAN;NAN;
;11790;NAN;NAN;NAN;NAN;NAN;NAN;
;11791;NAN;NAN;NAN;NAN;NAN;NAN;
;11792;NAN;NAN;NAN;NAN;NAN;NAN;
;11793;NAN;NAN;NAN;NAN;NAN;NAN;
;11794;NAN;NAN;NAN;NAN;NAN;NAN;
;11795;NAN;NAN;NAN;NAN;NAN;NAN;
;11796;NAN;NAN;NAN;NAN;NAN;NAN;
;11797;NAN;NAN;NAN;NAN;NAN;NAN;
;11798;NAN;NAN;NAN;NAN;NAN;NAN;
;11799;NAN;NAN;NAN;NAN;NAN;NAN;
;11800;NAN;NAN;NAN;NAN;NAN;NAN;
;11801;NAN;NAN;NAN;NAN;NAN;NAN;
;11802;NAN;NAN;NAN;NAN;NAN;NAN;
;11803;NAN;NAN;NAN;NAN;NAN;NAN;
;11804;NAN;NAN;NAN;NAN;NAN;NAN;
;11805;NAN;NAN;NAN;NAN;NAN;NAN;
;11806;NAN;NAN;NAN;NAN;NAN;NAN;
;11807;NAN;NAN;NAN;NAN;NAN;NAN;
;11808;NAN;NAN;NAN;NAN;NAN;NAN;
;11809;NAN;NAN;NAN;NAN;NAN;NAN;
;11810;NAN;NAN;NAN;NAN;NAN;NAN;
;11811;NAN;NAN;NAN;NAN;NAN;NAN;
;11812;NAN;NAN;NAN;NAN;NAN;NAN;
;11813;NAN;NAN;NAN;NAN;NAN;NAN;
;11814;NAN;NAN;NAN;NAN;NAN;NAN;
;11815;NAN;NAN;NAN;NAN;NAN;NAN;
;11816;NAN;NAN;NAN;NAN;NAN;NAN;
;11817;NAN;NAN;NAN;NAN;NAN;NAN;
;11818;NAN;NAN;NAN;NAN;NAN;NAN;
;11819;NAN;NAN;NAN;NAN;NAN;NAN;
;11820;NAN;NAN;NAN;NAN;NAN;NAN;
;11821;NAN;NAN;NAN;NAN;NAN;NAN;
;11822;NAN;NAN;NAN;NAN;NAN;NAN;
;11823;NAN;NAN;NAN;NAN;NAN;NAN;
;11824;NAN;NAN;NAN;NAN;NAN;NAN;
;11825;NAN;NAN;NAN;NAN;NAN;NAN;
;11826;NAN;NAN;NAN;NAN;NAN;NAN;
;11827;NAN;NAN;NAN;NAN;NAN;NAN;
;11828;NAN;NAN;NAN;NAN;NAN;NAN;
;11829;NAN;NAN;NAN;NAN;NAN;NAN;
;11830;NAN;NAN;NAN;NAN;NAN;NAN;
;11831;NAN;NAN;NAN;NAN;NAN;NAN;
;11832;NAN;NAN;NAN;NAN;NAN;NAN;
;11833;NAN;NAN;NAN;NAN;NAN;NAN;
;11834;NAN;NAN;NAN;NAN;NAN;NAN;
;11835;NAN;NAN;NAN;NAN;NAN;NAN;
;11836;NAN;NAN;NAN;NAN;NAN;NAN;
;11837;NAN;NAN;NAN;NAN;NAN;NAN;
;11838;NAN;NAN;NAN;NAN;NAN;NAN;
;11839;NAN;NAN;NAN;NAN;NAN;NAN;
;11840;NAN;NAN;NAN;NAN;NAN;NAN;
;11841;NAN;NAN;NAN;NAN;NAN;NAN;
;11842;NAN;NAN;NAN;NAN;NAN;NAN;
;11843;NAN;NAN;NAN;NAN;NAN;NAN;
;11844;NAN;NAN;NAN;NAN;NAN;NAN;
;11845;NAN;NAN;NAN;NAN;NAN;NAN;
;11846;NAN;NAN;NAN;NAN;NAN;NAN;
;11847;NAN;NAN;NAN;NAN;NAN;NAN;
;11848;NAN;NAN;NAN;NAN;NAN;NAN;
;11849;NAN;NAN;NAN;NAN;NAN;NAN;
;11850;NAN;NAN;NAN;NAN;NAN;NAN;
;11851;NAN;NAN;NAN;NAN;NAN;NAN;
;11852;NAN;NAN;NAN;NAN;NAN;NAN;
;11853;NAN;NAN;NAN;NAN;NAN;NAN;
;11854;NAN;NAN;NAN;NAN;NAN;NAN;
;11855;NAN;NAN;NAN;NAN;NAN;NAN;
;11856;NAN;NAN;NAN;NAN;NAN;NAN;
;11857;NAN;NAN;NAN;NAN;NAN;NAN;
;11858;NAN;NAN;NAN;NAN;NAN;NAN;
;11859;NAN;NAN;NAN;NAN;NAN;NAN;
;11860;NAN;NAN;NAN;NAN;NAN;NAN;
;11861;NAN;NAN;NAN;NAN;NAN;NAN;
;11862;NAN;NAN;NAN;NAN;NAN;NAN;
;11863;NAN;NAN;NAN;NAN;NAN;NAN;
;11864;NAN;NAN;NAN;NAN;NAN;NAN;
;11865;NAN;NAN;NAN;NAN;NAN;NAN;
;11866;NAN;NAN;NAN;NAN;NAN;NAN;
;11867;NAN;NAN;NAN;NAN;NAN;NAN;
;11868;NAN;NAN;NAN;NAN;NAN;NAN;
;11869;NAN;NAN;NAN;NAN;NAN;NAN;
;11870;NAN;NAN;NAN;NAN;NAN;NAN;
;11871;NAN;NAN;NAN;NAN;NAN;NAN;
;11872;NAN;NAN;NAN;NAN;NAN;NAN;
;11873;NAN;NAN;NAN;NAN;NAN;NAN;
;11874;NAN;NAN;NAN;NAN;NAN;NAN;
;11875;NAN;NAN;NAN;NAN;NAN;NAN;
;11876;NAN;NAN;NAN;NAN;NAN;NAN;
;11877;NAN;NAN;NAN;NAN;NAN;NAN;
;11878;NAN;NAN;NAN;NAN;NAN;NAN;
;11879;NAN;NAN;NAN;NAN;NAN;NAN;
;11880;NAN;NAN;NAN;NAN;NAN;NAN;
;11881;NAN;NAN;NAN;NAN;NAN;NAN;
;11882;NAN;NAN;NAN;NAN;NAN;NAN;
;11883;NAN;NAN;NAN;NAN;NAN;NAN;
;11884;NAN;NAN;NAN;NAN;NAN;NAN;
;11885;NAN;NAN;NAN;NAN;NAN;NAN;
;11886;NAN;NAN;NAN;NAN;NAN;NAN;
;11887;NAN;NAN;NAN;NAN;NAN;NAN;
;11888;NAN;NAN;NAN;NAN;NAN;NAN;
;11889;NAN;NAN;NAN;NAN;NAN;NAN;
;11890;NAN;NAN;NAN;NAN;NAN;NAN;
;11891;NAN;NAN;NAN;NAN;NAN;NAN;
;11892;NAN;NAN;NAN;NAN;NAN;NAN;
;11893;NAN;NAN;NAN;NAN;NAN;NAN;
;11894;NAN;NAN;NAN;NAN;NAN;NAN;
;11895;NAN;NAN;NAN;NAN;NAN;NAN;
;11896;NAN;NAN;NAN;NAN;NAN;NAN;
;11897;NAN;NAN;NAN;NAN;NAN;NAN;
;11898;NAN;NAN;NAN;NAN;NAN;NAN;
;11899;NAN;NAN;NAN;NAN;NAN;NAN;
;11900;NAN;NAN;NAN;NAN;NAN;NAN;
;11901;NAN;NAN;NAN;NAN;NAN;NAN;
;11902;NAN;NAN;NAN;NAN;NAN;NAN;
;11903;NAN;NAN;NAN;NAN;NAN;NAN;
;11904;NAN;NAN;NAN;NAN;NAN;NAN;
;11905;NAN;NAN;NAN;NAN;NAN;NAN;
;11906;NAN;NAN;NAN;NAN;NAN;NAN;
;11907;NAN;NAN;NAN;NAN;NAN;NAN;
;11908;NAN;NAN;NAN;NAN;NAN;NAN;
;11909;NAN;NAN;NAN;NAN;NAN;NAN;
;11910;NAN;NAN;NAN;NAN;NAN;NAN;
;11911;NAN;NAN;NAN;NAN;NAN;NAN;
;11912;NAN;NAN;NAN;NAN;NAN;NAN;
;11913;NAN;NAN;NAN;NAN;NAN;NAN;
;11914;NAN;NAN;NAN;NAN;NAN;NAN;
;11915;NAN;NAN;NAN;NAN;NAN;NAN;
;11916;NAN;NAN;NAN;NAN;NAN;NAN;
;11917;NAN;NAN;NAN;NAN;NAN;NAN;
;11918;NAN;NAN;NAN;NAN;NAN;NAN;
;11919;NAN;NAN;NAN;NAN;NAN;NAN;
;11920;NAN;NAN;NAN;NAN;NAN;NAN;
;11921;NAN;NAN;NAN;NAN;NAN;NAN;
;11922;NAN;NAN;NAN;NAN;NAN;NAN;
;11923;NAN;NAN;NAN;NAN;NAN;NAN;
;11924;NAN;NAN;NAN;NAN;NAN;NAN;
;11925;NAN;NAN;NAN;NAN;NAN;NAN;
;11926;NAN;NAN;NAN;NAN;NAN;NAN;
;11927;NAN;NAN;NAN;NAN;NAN;NAN;
;11928;NAN;NAN;NAN;NAN;NAN;NAN;
;11929;NAN;NAN;NAN;NAN;NAN;NAN;
;11930;NAN;NAN;NAN;NAN;NAN;NAN;
;11931;NAN;NAN;NAN;NAN;NAN;NAN;
;11932;NAN;NAN;NAN;NAN;NAN;NAN;
;11933;NAN;NAN;NAN;NAN;NAN;NAN;
;11934;NAN;NAN;NAN;NAN;NAN;NAN;
;11935;NAN;NAN;NAN;NAN;NAN;NAN;
